lakeid,year4,year_fraction,start_daynum,end_daynum,duration,med_daynum,med_date,trap,size_fraction,mass_flux,particle_mass_mg,particle_mass_conc_mg_per_l,volume_l,ratio_n,ratio_c,ratio_p,flux_n,flux_c,flux_p,flag,comments
SP,1990,1990.368,120,149,29,134.5,1990-05-14,1,>210,25.95,,,,0.048,0.395,0.0027,1.25,10.26,0.071,,
SP,1990,1990.445,149,176,27,162.5,1990-06-11,1,>210,17.15,,,,0.032,0.304,,0.55,5.22,,,
SP,1990,1990.445,149,176,27,162.5,1990-06-11,2,<210,306.37,,,,0.018,0.219,0.0016,5.41,67.05,0.498,,
SP,1990,1990.445,149,176,27,162.5,1990-06-11,2,>210,37.71,,,,0.036,0.303,0.0011,1.34,11.41,0.042,,
SP,1990,1990.445,149,176,27,162.5,1990-06-11,1,<210,307.77,,,,0.015,0.187,,4.74,57.52,,,
SP,1990,1990.521,176,204,28,190,1990-07-09,1,<210,90.21,,,,0.025,0.236,0.002,2.3,21.32,0.181,,
SP,1990,1990.521,176,204,28,190,1990-07-09,1,>210,9.07,,,,0.027,0.231,0.0031,0.24,2.09,0.028,,
SP,1990,1990.521,176,204,28,190,1990-07-09,2,<210,116.78,,,,0.027,0.194,0.0018,3.17,22.7,0.214,,
SP,1990,1990.521,176,204,28,190,1990-07-09,2,>210,9.45,,,,0.044,0.359,0.0012,0.42,3.4,0.011,,
SP,1990,1990.599,204,233,29,218.5,1990-08-06,1,<210,183.6,,,,0.017,0.185,0.0016,3.17,34.05,0.301,,
SP,1990,1990.599,204,233,29,218.5,1990-08-06,1,>210,11.66,,,,0.026,0.267,0.0012,0.31,3.11,0.014,,
SP,1990,1990.599,204,233,29,218.5,1990-08-06,2,<210,161.07,,,,0.017,0.159,0.0014,2.7,25.68,0.226,,
SP,1990,1990.599,204,233,29,218.5,1990-08-06,2,>210,9.68,,,,0.03,0.279,0.0011,0.29,2.7,0.011,,
SP,1990,1990.678,233,262,29,247.5,1990-09-04,1,<210,352.33,,,,0.031,0.277,0.0031,10.76,97.62,1.104,,
SP,1990,1990.678,233,262,29,247.5,1990-09-04,1,>210,28.07,,,,0.062,0.361,0.0061,1.75,10.13,0.172,,
SP,1990,1990.678,233,262,29,247.5,1990-09-04,2,<210,176.3,,,,0.033,0.29,0.0031,5.73,51.09,0.546,,
SP,1990,1990.678,233,262,29,247.5,1990-09-04,2,>210,15.24,,,,0.073,0.41,0.0129,1.12,6.24,0.197,,
SP,1990,1990.755,262,289,27,275.5,1990-10-02,1,<210,89.09,,,,0.024,0.248,0.003,2.1,22.09,0.27,,
SP,1990,1990.755,262,289,27,275.5,1990-10-02,1,>210,147.39,,,,0.05,0.346,0.0028,7.37,50.97,0.408,,
SP,1990,1990.755,262,289,27,275.5,1990-10-02,2,<210,51.81,,,,0.025,0.241,0.0033,1.28,12.5,0.169,,
SP,1990,1990.755,262,289,27,275.5,1990-10-02,2,>210,89.23,,,,0.047,0.351,0.003,4.2,31.28,0.264,,
SP,1990,1990.829,289,316,27,302.5,1990-10-29,2,>210,46.2,,,,0.041,0.289,0.0025,1.88,13.36,0.117,,
SP,1990,1990.829,289,316,27,302.5,1990-10-29,1,<210,528.09,,,,0.022,0.206,0.0031,11.55,108.64,1.613,,
SP,1990,1990.829,289,316,27,302.5,1990-10-29,1,>210,26.03,,,,0.031,0.27,0.002,0.8,7.02,0.052,,
SP,1990,1990.829,289,316,27,302.5,1990-10-29,2,<210,709.04,,,,0.023,0.207,0.003,16.13,146.87,2.114,,
SP,1991,1991.385,127,154,27,140.5,1991-05-20,1,<210,333.1,,,,0.025,0.181,0.0037,8.43,60.18,1.243,,
SP,1991,1991.385,127,154,27,140.5,1991-05-20,1,>210,12.64,,,,,,,,,,,
SP,1991,1991.385,127,154,27,140.5,1991-05-20,2,<210,336.14,,,,0.034,0.18,0.004,11.48,60.51,1.357,,
SP,1991,1991.385,127,154,27,140.5,1991-05-20,2,>210,18.85,,,,0.05,0.398,0.0056,0.95,7.5,0.106,,
SP,1991,1991.46,154,182,28,168,1991-06-17,1,<210,175.53,,,,0.063,0.261,0.0029,11.13,45.86,0.502,,
SP,1991,1991.46,154,182,28,168,1991-06-17,1,>210,22.15,,,,0.057,0.464,0.0015,1.26,10.27,0.033,,
SP,1991,1991.46,154,182,28,168,1991-06-17,2,<210,174.3,,,,0.041,0.269,0.0029,7.12,46.87,0.507,,
SP,1991,1991.46,154,182,28,168,1991-06-17,2,>210,12.77,,,,0.063,0.371,0.0015,0.8,4.73,0.019,,
SP,1991,1991.538,182,211,29,196.5,1991-07-15,1,<210,169.09,,,,0.055,0.22,0.0021,9.33,37.23,0.348,,
SP,1991,1991.538,182,211,29,196.5,1991-07-15,1,>210,10.55,,,,0.073,0.398,0.0027,0.77,4.2,0.029,,
SP,1991,1991.538,182,211,29,196.5,1991-07-15,2,<210,142.42,,,,0.082,0.215,0.0021,11.66,30.55,0.302,,
SP,1991,1991.538,182,211,29,196.5,1991-07-15,2,>210,10.94,,,,0.065,0.411,0.0005,0.71,4.49,0.005,,
SP,1991,1991.618,211,240,29,225.5,1991-08-13,1,<210,153.82,,,,0.05,0.013,0.002,7.72,1.98,0.309,,
SP,1991,1991.618,211,240,29,225.5,1991-08-13,1,>210,13.94,,,,0.044,0.336,0.0022,0.61,4.68,0.03,,
SP,1991,1991.618,211,240,29,225.5,1991-08-13,2,<210,133.93,,,,0.061,0.262,0.0022,8.21,35.03,0.3,,
SP,1991,1991.618,211,240,29,225.5,1991-08-13,2,>210,13.29,,,,0.054,0.341,0.0025,0.71,4.53,0.033,,
SP,1991,1991.693,240,266,26,253,1991-09-10,1,<210,82.15,,,,0.08,0.264,0.0023,6.54,21.68,0.188,,
SP,1991,1991.693,240,266,26,253,1991-09-10,1,>210,13.08,,,,0.048,0.411,0.003,0.63,5.38,0.039,,
SP,1991,1991.693,240,266,26,253,1991-09-10,2,<210,96.58,,,,0.101,0.252,0.0021,9.75,24.34,0.202,,
SP,1991,1991.693,240,266,26,253,1991-09-10,2,>210,17.06,,,,0.046,0.377,0.0014,0.78,6.43,0.023,,
SP,1991,1991.796,266,315,49,290.5,1991-10-17,2,<210,343.47,,,,0.033,0.249,0.0033,11.3,85.57,1.132,,
SP,1991,1991.796,266,315,49,290.5,1991-10-17,2,>210,11.18,,,,0.057,0.366,0.0032,0.63,4.09,0.036,,
SP,1991,1991.796,266,315,49,290.5,1991-10-17,1,>210,19.96,,,,0.05,0.347,0.0029,1,6.92,0.058,,
SP,1991,1991.796,266,315,49,290.5,1991-10-17,1,<210,422.37,,,,0.029,0.014,0.0033,12.14,5.89,1.386,,
SP,1992,1992.381,126,153,27,139.5,1992-05-18,1,<210,665.95,31.39,694.4,,,,,,,,,
SP,1992,1992.381,126,153,27,139.5,1992-05-18,1,>210,16.8,2.9,62.12,,,,,,,,,
SP,1992,1992.381,126,153,27,139.5,1992-05-18,2,<210,699.04,39.1,744.84,,,,,,,,,
SP,1992,1992.381,126,153,27,139.5,1992-05-18,2,>210,19.57,4.19,96.28,,,,,,,,,
SP,1992,1992.497,153,211,58,182,1992-06-30,1,<210,224.71,20.92,577.85,,,,,,,,,
SP,1992,1992.497,153,211,58,182,1992-06-30,1,>210,5.12,1.55,39.39,,,,,,,,,
SP,1992,1992.497,153,211,58,182,1992-06-30,2,<210,110.81,11,276.41,,,,,,,,,
SP,1992,1992.497,153,211,58,182,1992-06-30,2,>210,2.78,1.14,35.86,,,,,,,,,
SP,1992,1992.534,181,210,29,195.5,1992-07-13,1,<210,399.99,19.34,541.68,,,,,,,,,
SP,1992,1992.534,181,210,29,195.5,1992-07-13,1,>210,14.94,2.91,58.49,,,,,,,,,
SP,1992,1992.534,181,210,29,195.5,1992-07-13,2,<210,137.3,24.24,189.09,,,,,,,,,
SP,1992,1992.534,181,210,29,195.5,1992-07-13,2,>210,21.56,4.16,112.05,,,,,,,,,
SP,1992,1992.609,210,236,26,223,1992-08-10,1,<210,339.71,22.82,457.29,,,,,,,,,
SP,1992,1992.609,210,236,26,223,1992-08-10,1,>210,18.72,3.27,66.56,,,,,,,,,
SP,1992,1992.609,210,236,26,223,1992-08-10,2,>210,19.36,4.62,124.22,,,,,,,,,
SP,1992,1992.609,210,236,26,223,1992-08-10,2,<210,38.88,2.21,53.35,,,,,,,,,
SP,1992,1992.687,236,267,31,251.5,1992-09-07,1,>210,17.33,3.23,102.83,,,,,,,,,
SP,1992,1992.687,236,267,31,251.5,1992-09-07,1,<210,48.27,4.42,73.97,,,,,,,,,
SP,1992,1992.687,236,267,31,251.5,1992-09-07,2,>210,19.52,4.28,142.57,,,,,,,,,
SP,1992,1992.687,236,267,31,251.5,1992-09-07,2,<210,62.93,4.16,92.28,,,,,,,,,
SP,1992,1992.765,267,293,26,280,1992-10-06,1,<210,262.45,10.34,276.52,,,,,,,,,
SP,1992,1992.765,267,293,26,280,1992-10-06,1,>210,27.76,3.1,106.27,,,,,,,,,
SP,1992,1992.765,267,293,26,280,1992-10-06,2,<210,266,11.77,283.54,,,,,,,,,
SP,1992,1992.765,267,293,26,280,1992-10-06,2,>210,29.88,4.61,131.83,,,,,,,,,
SP,1992,1992.821,293,308,15,300.5,1992-10-26,1,<210,1023.69,23.05,722.6,,,,,,,,,
SP,1992,1992.821,293,308,15,300.5,1992-10-26,1,>210,16.44,1.56,44.05,,,,,,,,,
SP,1993,1993.359,124,138,14,131,1993-05-11,1,<210,39.11,,17.31,,,,,,,,,
SP,1993,1993.359,124,138,14,131,1993-05-11,1,>210,24.51,,25.77,,,,,,,,,
SP,1993,1993.359,124,138,14,131,1993-05-11,2,>210,78.9,,94.04,,,,,,,,,
SP,1993,1993.397,138,152,14,145,1993-05-25,1,CYL,227.76,,8.58,,,,,,,,,
SP,1993,1993.397,138,152,14,145,1993-05-25,2,CYL,342.19,,17.3,,,,,,,,,
SP,1993,1993.397,138,152,14,145,1993-05-25,1,<210,397.52,,189.41,,,,,,,,,
SP,1993,1993.397,138,152,14,145,1993-05-25,1,>210,15.24,,20.76,,,,,,,,,
SP,1993,1993.397,138,152,14,145,1993-05-25,2,<210,454.44,,213.11,,,,,,,,,
SP,1993,1993.397,138,152,14,145,1993-05-25,2,>210,23.82,,40.49,,,,,,,,,
SP,1993,1993.43,152,162,10,157,1993-06-06,1,CYL,338.15,,8.29,,,,,,,,,
SP,1993,1993.43,152,162,10,157,1993-06-06,2,CYL,330.12,,8.32,,,,,,,,,
SP,1993,1993.43,152,162,10,157,1993-06-06,1,<210,595.14,,223.74,,,,,,,,,
SP,1993,1993.43,152,162,10,157,1993-06-06,1,>210,302.11,,198.84,,,,,,,,,
SP,1993,1993.43,152,162,10,157,1993-06-06,2,<210,584.23,,253.15,,,,,,,,,
SP,1993,1993.43,152,162,10,157,1993-06-06,2,>210,319.8,,388.27,,,,,,,,,
SP,1993,1993.46,162,174,12,168,1993-06-17,1,CYL,8.01,,0.23,,,,,,,,,
SP,1993,1993.46,162,174,12,168,1993-06-17,2,CYL,432.6,,14.23,,,,,,,,,
SP,1993,1993.46,162,174,12,168,1993-06-17,1,<210,385.75,,145.96,,,,,,,,,
SP,1993,1993.46,162,174,12,168,1993-06-17,1,>210,163.63,,159.28,,,,,,,,,
SP,1993,1993.46,162,174,12,168,1993-06-17,2,<210,186.15,,91.55,,,,,,,,,
SP,1993,1993.46,162,174,12,168,1993-06-17,2,>210,92.91,,84.58,,,,,,,,,
SP,1993,1993.496,174,188,14,181,1993-06-30,1,CYL,252.43,,9.28,,,,,,,,,
SP,1993,1993.496,174,188,14,181,1993-06-30,2,CYL,294.33,,9.21,,,,,,,,,
SP,1993,1993.496,174,188,14,181,1993-06-30,1,<210,22.56,,9.92,,,,,,,,,
SP,1993,1993.496,174,188,14,181,1993-06-30,1,>210,9.68,,11.2,,,,,,,,,
SP,1993,1993.496,174,188,14,181,1993-06-30,2,<210,248.93,,121.62,,,,,,,,,
SP,1993,1993.496,174,188,14,181,1993-06-30,2,>210,97.23,,106.95,,,,,,,,,
SP,1993,1993.534,188,202,14,195,1993-07-14,1,CYL,394.36,,13.48,,,,,,,,,
SP,1993,1993.534,188,202,14,195,1993-07-14,2,CYL,347.22,,11.71,,,,,,,,,
SP,1993,1993.534,188,202,14,195,1993-07-14,1,<210,14.19,,6.49,,,,,,,,,
SP,1993,1993.534,188,202,14,195,1993-07-14,1,>210,91.8,,124.3,,,,,,,,,
SP,1993,1993.534,188,202,14,195,1993-07-14,2,<210,117.17,,46.78,,,,,,,,,
SP,1993,1993.534,188,202,14,195,1993-07-14,2,>210,124.27,,149.51,,,,,,,,,
SP,1993,1993.622,221,233,12,227,1993-08-15,1,CYL,411.14,,10.95,,,,,,,,,
SP,1993,1993.622,221,233,12,227,1993-08-15,2,CYL,376.61,,10.3,,,,,,,,,
SP,1993,1993.622,221,233,12,227,1993-08-15,1,<210,583.86,,210,,,,,,,,,
SP,1993,1993.622,221,233,12,227,1993-08-15,1,>210,3.26,,3.61,,,,,,,,,
SP,1993,1993.622,221,233,12,227,1993-08-15,2,<210,30.15,,12.58,,,,,,,,,
SP,1993,1993.622,221,233,12,227,1993-08-15,2,>210,30.22,,34.1,,,,,,,,,
SP,1993,1993.655,236,242,6,239,1993-08-27,1,CYL,497.3,,6.95,,,,,,,,,
SP,1993,1993.655,236,242,6,239,1993-08-27,2,CYL,629.37,,8.73,,,,,,,,,
SP,1993,1993.655,236,242,6,239,1993-08-27,1,<210,176.17,,44.81,,,,,,,,,
SP,1993,1993.655,236,242,6,239,1993-08-27,1,>210,41.51,,18.14,,,,,,,,,
SP,1993,1993.655,236,242,6,239,1993-08-27,2,<210,17.12,,5.95,,,,,,,,,
SP,1993,1993.655,236,242,6,239,1993-08-27,2,>210,35.63,,38.43,,,,,,,,,
SP,1993,1993.684,242,257,15,249.5,1993-09-06,1,CYL,234.48,,8.54,,,,,,,,,
SP,1993,1993.684,242,257,15,249.5,1993-09-06,2,CYL,289.96,,11.92,,,,,,,,,
SP,1993,1993.684,242,257,15,249.5,1993-09-06,1,<210,84.96,,47.38,,,,,,,,,
SP,1993,1993.684,242,257,15,249.5,1993-09-06,1,>210,35.92,,50.92,,,,,,,,,
SP,1993,1993.684,242,257,15,249.5,1993-09-06,2,<210,155.54,,98.63,,,,,,,,,
SP,1993,1993.684,242,257,15,249.5,1993-09-06,2,>210,38.75,,68.46,,,,,,,,,
SP,1993,1993.726,257,273,16,265,1993-09-22,1,CYL,227.5,,9.29,,,,,,,,,
SP,1993,1993.726,257,273,16,265,1993-09-22,2,CYL,270.39,,10.97,,,,,,,,,
SP,1993,1993.726,257,273,16,265,1993-09-22,1,<210,305.69,,186.68,,,,,,,,,
SP,1993,1993.726,257,273,16,265,1993-09-22,1,>210,25.45,,44.01,,,,,,,,,
SP,1993,1993.726,257,273,16,265,1993-09-22,2,<210,253.02,,153.42,,,,,,,,,
SP,1993,1993.726,257,273,16,265,1993-09-22,2,>210,33.21,,57.95,,,,,,,,,
SP,1993,1993.774,273,292,19,282.5,1993-10-09,1,CYL,171.17,,10.13,,,,,,,,,
SP,1993,1993.774,273,292,19,282.5,1993-10-09,2,CYL,225.28,,11.74,,,,,,,,,
SP,1993,1993.774,273,292,19,282.5,1993-10-09,1,<210,163.64,,113.58,,,,,,,,,
SP,1993,1993.774,273,292,19,282.5,1993-10-09,1,>210,51.03,,94.99,,,,,,,,,
SP,1993,1993.774,273,292,19,282.5,1993-10-09,2,<210,230.27,,171.72,,,,,,,,,
SP,1993,1993.774,273,292,19,282.5,1993-10-09,2,>210,24.24,,51.05,,,,,,,,,
SP,1993,1993.829,292,313,21,302.5,1993-10-29,1,CYL,10.17,,0.52,,,,,,,,,
SP,1993,1993.829,292,313,21,302.5,1993-10-29,1,<210,45.55,,27.74,,,,,,,,,
SP,1993,1993.829,292,313,21,302.5,1993-10-29,1,>210,73.54,,92.03,,,,,,,,,
SP,1994,1994.61,208,236,28,222,1994-08-10,1,<210,234.38,7.73,214.6,0.505,,,,,,,P,
SP,1994,1994.61,208,236,28,222,1994-08-10,1,>210,10.79,0.99,24.7,0.202,,,,,,,P,
SP,1994,1994.61,208,236,28,222,1994-08-10,2,<210,393.8,9.8,290.8,0.626,,,,,,,P,
SP,1994,1994.61,208,236,28,222,1994-08-10,2,>210,67.98,6.94,164.9,0.191,,,,,,,P,
SP,1994,1994.68,236,264,28,250,1994-09-07,1,<210,116.56,6.3,103.8,0.519,,,,,,,PA,
SP,1994,1994.68,236,264,28,250,1994-09-07,1,>210,9.15,1.49,30.9,0.137,,,,,,,PA,
SP,1994,1994.68,236,264,28,250,1994-09-07,2,<210,199.14,11.25,225.1,0.409,,,,,,,P,
SP,1994,1994.68,236,264,28,250,1994-09-07,2,>210,105.57,11.38,144.2,0.338,,,,,,,P,
SP,1994,1994.76,264,290,26,277,1994-10-04,1,<210,234.34,8.63,181.7,0.553,,,,,,,P,
SP,1994,1994.76,264,290,26,277,1994-10-04,1,>210,6.2,0.44,8.2,0.326,,,,,,,P,
SP,1994,1994.76,264,290,26,277,1994-10-04,2,<210,147.94,6.64,150.9,0.421,,,,,,,P,
SP,1994,1994.76,264,290,26,277,1994-10-04,2,>210,34.62,3.1,78.4,0.19,,,,,,,P,
SP,1994,1994.84,290,320,30,305,1994-11-01,1,<210,215.19,11.99,250.8,0.425,,,,,,,P,
SP,1994,1994.84,290,320,30,305,1994-11-01,1,>210,23.17,2.67,59.6,0.193,,,,,,,P,
SP,1994,1994.84,290,320,30,305,1994-11-01,2,<210,322.92,18.13,406.5,0.393,,,,,,,P,
SP,1994,1994.84,290,320,30,305,1994-11-01,2,>210,199.87,18.64,464.7,0.213,,,,,,,P,
SP,1995,1995.375,122,152,30,137,1995-05-17,1,>210,47.48,,,,,,,,,,,
SP,1995,1995.375,122,152,30,137,1995-05-17,1,<210,534.06,,,,,,,,,,,
SP,1995,1995.375,122,152,30,137,1995-05-17,2,>210,90.14,,,,,,,,,,,
SP,1995,1995.375,122,152,30,137,1995-05-17,2,<210,493.27,,,,,,,,,,,
SP,1995,1995.458,152,182,30,167,1995-06-16,1,>210,80.56,,,,,,,,,,,
SP,1995,1995.458,152,182,30,167,1995-06-16,1,<210,149.11,,,,,,,,,,,
SP,1995,1995.458,152,182,30,167,1995-06-16,2,>210,9.91,,,,,,,,,,,
SP,1995,1995.458,152,182,30,167,1995-06-16,2,<210,40.15,,,,,,,,,,,
SP,1995,1995.532,182,206,24,194,1995-07-13,1,>210,119.1,,,,,,,,,,,
SP,1995,1995.532,182,206,24,194,1995-07-13,1,<210,322.9,,,,,,,,,,,
SP,1995,1995.532,182,206,24,194,1995-07-13,2,>210,39.3,,,,,,,,,,,
SP,1995,1995.532,182,206,24,194,1995-07-13,2,<210,306.84,,,,,,,,,,,
SP,1995,1995.604,206,235,29,220.5,1995-08-08,1,>210,148.46,,,,,,,,,,,
SP,1995,1995.604,206,235,29,220.5,1995-08-08,1,<210,476.36,,,,,,,,,,,
SP,1995,1995.604,206,235,29,220.5,1995-08-08,2,>210,230.07,,,,,,,,,,,
SP,1995,1995.604,206,235,29,220.5,1995-08-08,2,<210,522.89,,,,,,,,,,,
SP,1995,1995.682,235,263,28,249,1995-09-06,1,>210,184.72,,,,,,,,,,,
SP,1995,1995.682,235,263,28,249,1995-09-06,1,<210,604.58,,,,,,,,,,,
SP,1995,1995.682,235,263,28,249,1995-09-06,2,>210,41.58,,,,,,,,,,,
SP,1995,1995.682,235,263,28,249,1995-09-06,2,<210,327.85,,,,,,,,,,,
SP,1995,1995.762,263,293,30,278,1995-10-05,1,>210,133.33,,,,,,,,,,,
SP,1995,1995.762,263,293,30,278,1995-10-05,1,<210,401.12,,,,,,,,,,,
SP,1995,1995.762,263,293,30,278,1995-10-05,2,>210,136.32,,,,,,,,,,,
SP,1995,1995.762,263,293,30,278,1995-10-05,2,<210,290.84,,,,,,,,,,,
SP,1995,1995.837,293,318,25,305.5,1995-11-01,1,>210,47.01,,,,,,,,,,,
SP,1995,1995.837,293,318,25,305.5,1995-11-01,1,<210,198.17,,,,,,,,,,,
SP,1995,1995.837,293,318,25,305.5,1995-11-01,2,>210,98.34,,,,,,,,,,,
SP,1995,1995.837,293,318,25,305.5,1995-11-01,2,<210,677.95,,,,,,,,,,,
SP,1996,1996.406,135,162,27,148.5,1996-05-27,1,<210,681.58,303.65,1116.75,,,,,,,,,Samples not labelled trap A or B; randomly assigned
SP,1996,1996.406,135,162,27,148.5,1996-05-27,1,>210,37.07,16.52,60.74,,,,,,,,,Samples not labelled trap A or B; randomly assigned
SP,1996,1996.406,135,162,27,148.5,1996-05-27,1,CYL,699.9,311.81,46.14,,,,,,,,,Samples not labelled trap A or B; randomly assigned
SP,1996,1996.406,135,162,27,148.5,1996-05-27,2,<210,650.83,289.95,1034.05,,,,,,,,,Samples not labelled trap A or B; randomly assigned
SP,1996,1996.406,135,162,27,148.5,1996-05-27,2,>210,17.94,7.99,28.5,,,,,,,,,Samples not labelled trap A or B; randomly assigned
SP,1996,1996.406,135,162,27,148.5,1996-05-27,2,CYL,,,,,,,,,,,,Samples not labelled trap A or B; randomly assigned
SP,1996,1996.484,162,192,30,177,1996-06-25,1,CYL,,,,,,,,,,,,SPK II cylinder sample lost in field
SP,1996,1996.484,162,192,30,177,1996-06-25,1,<210,,,,,,,,,,,,
SP,1996,1996.484,162,192,30,177,1996-06-25,1,>210,,,,,,,,,,,,
SP,1996,1996.484,162,192,30,177,1996-06-25,2,<210,,,,,,,,,,,,
SP,1996,1996.484,162,192,30,177,1996-06-25,2,>210,,,,,,,,,,,,
SP,1996,1996.564,192,221,29,206.5,1996-07-24,1,<210,181.87,87.02,326.18,,,,,,,,,
SP,1996,1996.564,192,221,29,206.5,1996-07-24,1,>210,20.12,9.63,36.08,,,,,,,,,
SP,1996,1996.564,192,221,29,206.5,1996-07-24,1,CYL,368.56,176.36,26.79,,,,,,,,,
SP,1996,1996.564,192,221,29,206.5,1996-07-24,2,<210,196.99,94.26,348.59,,,,,,,,,
SP,1996,1996.564,192,221,29,206.5,1996-07-24,2,>210,17.62,8.43,31.18,,,,,,,,,
SP,1996,1996.564,192,221,29,206.5,1996-07-24,2,CYL,296.74,141.99,21.17,,,,,,,,,
SP,1996,1996.642,221,249,28,235,1996-08-22,1,<210,334.81,154.68,579.34,,,,,,,,,
SP,1996,1996.642,221,249,28,235,1996-08-22,1,>210,56.86,26.27,98.38,,,,,,,,,
SP,1996,1996.642,221,249,28,235,1996-08-22,1,CYL,282.46,130.5,19.31,,,,,,,,,
SP,1996,1996.642,221,249,28,235,1996-08-22,2,>210,12.45,5.75,20.81,,,,,,,,,spider in sample
SP,1996,1996.642,221,249,28,235,1996-08-22,2,<210,193.52,89.41,323.59,,,,,,,,,
SP,1996,1996.642,221,249,28,235,1996-08-22,2,CYL,240.44,111.08,15.65,,,,,,,,,
SP,1996,1996.714,249,274,25,261.5,1996-09-17,1,<210,602.48,248.52,942.44,,,,,,,,,
SP,1996,1996.714,249,274,25,261.5,1996-09-17,1,>210,44.66,18.42,69.86,,,,,,,,,
SP,1996,1996.714,249,274,25,261.5,1996-09-17,1,CYL,164.89,68.02,9.92,,,,,,,,,
SP,1996,1996.714,249,274,25,261.5,1996-09-17,2,<210,305.91,126.19,464.78,,,,,,,,,
SP,1996,1996.714,249,274,25,261.5,1996-09-17,2,>210,24.14,9.96,36.68,,,,,,,,,
SP,1996,1996.714,249,274,25,261.5,1996-09-17,2,CYL,341.87,141.02,20.49,,,,,,,,,
SP,1996,1996.799,274,311,37,292.5,1996-10-18,1,<210,544.12,332.19,1289.54,,,,,,,,,
SP,1996,1996.799,274,311,37,292.5,1996-10-18,1,>210,59.5,36.33,141.02,,,,,,,,,
SP,1996,1996.799,274,311,37,292.5,1996-10-18,1,CYL,325.76,198.87,28.24,,,,,,,,,
SP,1996,1996.799,274,311,37,292.5,1996-10-18,2,<210,592.13,361.49,1375.54,,,,,,,,,
SP,1996,1996.799,274,311,37,292.5,1996-10-18,2,>210,21.22,12.95,49.29,,,,,,,,,
SP,1996,1996.799,274,311,37,292.5,1996-10-18,2,CYL,110.44,67.42,10.05,,,,,,,,,
SP,1997,1997.395,133,155,22,144,1997-05-24,1,>210,30.66,3.7,169.91,0.066,,,,,,,,
SP,1997,1997.395,133,155,22,144,1997-05-24,1,CYL,375.41,2.76,20.31,6.71,,,,,,,,
SP,1997,1997.395,133,155,22,144,1997-05-24,2,>210,36.97,13.42,938.53,0.014,,,,,,,,
SP,1997,1997.395,133,155,22,144,1997-05-24,2,<210,615.6,9.56,663.68,0.337,,,,,,,,
SP,1997,1997.395,133,155,22,144,1997-05-24,2,CYL,159.79,0.97,8.45,6.863,,,,,,,,
SP,1997,1997.395,133,155,22,144,1997-05-24,1,<210,552.95,8.14,478.59,0.419,,,,,,,,
SP,1997,1997.464,155,184,29,169.5,1997-06-18,1,<210,419.25,2.9,357.53,0.561,,,,,,,,
SP,1997,1997.464,155,184,29,169.5,1997-06-18,1,>210,29.72,2.72,138.88,0.102,,,,,,,,
SP,1997,1997.464,155,184,29,169.5,1997-06-18,1,CYL,152.89,0.45,11.68,6.266,,,,,,,,
SP,1997,1997.464,155,184,29,169.5,1997-06-18,2,<210,468.67,4.54,540.12,0.415,,,,,,,,
SP,1997,1997.464,155,184,29,169.5,1997-06-18,2,>210,32.79,2.07,123.95,0.127,,,,,,,,
SP,1997,1997.464,155,184,29,169.5,1997-06-18,2,CYL,170.08,0.55,11.52,7.065,,,,,,,,
SP,1997,1997.54,184,210,26,197,1997-07-16,1,<210,237.85,4.37,265.03,0.385,,,,,,,,
SP,1997,1997.54,184,210,26,197,1997-07-16,1,>210,31.36,3.84,173.59,0.078,,,,,,,,
SP,1997,1997.54,184,210,26,197,1997-07-16,1,CYL,250.91,0.54,16.04,6.71,,,,,,,,
SP,1997,1997.54,184,210,26,197,1997-07-16,2,<210,553.67,3.9,481.3,0.494,,,,,,,,
SP,1997,1997.54,184,210,26,197,1997-07-16,2,>210,39.1,4.21,142.38,0.118,,,,,,,,
SP,1997,1997.54,184,210,26,197,1997-07-16,2,CYL,114.42,0.28,6.73,7.299,,,,,,,,
SP,1997,1997.616,210,240,30,225,1997-08-13,1,<210,379.81,4.63,625.65,0.301,,,,,,,,
SP,1997,1997.616,210,240,30,225,1997-08-13,1,>210,31.23,6.27,226.31,0.068,,,,,,,,
SP,1997,1997.616,210,240,30,225,1997-08-13,1,CYL,189.23,0.48,13.4,6.989,,,,,,,,
SP,1997,1997.616,210,240,30,225,1997-08-13,2,<210,339.34,3.19,541.32,0.31,,,,,,,,
SP,1997,1997.616,210,240,30,225,1997-08-13,2,>210,24.36,3.69,152.43,0.079,,,,,,,,
SP,1997,1997.616,210,240,30,225,1997-08-13,2,CYL,204.89,0.82,17.29,5.866,,,,,,,,
SP,1997,1997.695,240,267,27,253.5,1997-09-10,1,>210,32.56,2.73,328.88,0.044,,,,,,,,
SP,1997,1997.695,240,267,27,253.5,1997-09-10,1,<210,146.88,2.55,212.39,0.308,,,,,,,,
SP,1997,1997.695,240,267,27,253.5,1997-09-10,1,CYL,188.42,0.39,12.1,6.936,,,,,,,,
SP,1997,1997.695,240,267,27,253.5,1997-09-10,2,<210,309.04,6.4,429.57,0.321,,,,,,,,
SP,1997,1997.695,240,267,27,253.5,1997-09-10,2,>210,39.18,3.2,409.7,0.043,,,,,,,,
SP,1997,1997.695,240,267,27,253.5,1997-09-10,2,CYL,128.17,0.36,8.74,6.534,,,,,,,,
SP,1997,1997.773,267,297,30,282,1997-10-09,1,<210,671.96,12.52,1060.99,0.314,,,,,,,,
SP,1997,1997.773,267,297,30,282,1997-10-09,1,>210,61.7,4.78,327.72,0.093,,,,,,,,
